"id","countyName","zipCode"
"70905","Maricopa"," 85015 "
"70906","El Dorado"," 95667 "
"70907","Mohave"," 86413 "
"70908","Kenai Peninsula"," 99631 "
"70909","Contra Costa"," 94521 "
"70910","Kauai"," 96796 "
"70911","Butte"," 95966 "
"70912","Adams"," 80221 "
"70913","Cochise"," 85635 "
"70914","Coconino"," 86320 "
"70915","Alameda"," 94568 "
"70916","Fairfield"," 06807 "
"70917","District of Columbia"," 20024 "
"70918","Carroll"," 30108 "
"70919","Los Angeles"," 90001 "
"70920","Camden"," 31565 "
"70921","Eagle"," 80423 "
"70922","Cross"," 72324 "
"70923","Custer"," 83226 "
"70924","Valdez Cordova"," 99693 "
"70925","Lake"," 95424 "
"70926","Dolores"," 81332 "
"70927","Crawford"," 72932 "
"70928","Candler"," 30439 "
"70929","Yukon Koyukuk"," 99760 "
"70930","Lassen"," 96056 "
"70931","Yuma"," 85350 "
"70932","Bulloch"," 30471 "
"70933","Yavapai"," 85390 "
"70934","Kern"," 93222 "
"70935","Delta"," 81418 "
"70936","Pinal"," 85131 "
"70937","Matanuska Susitna"," 99683 "
"70938","Imperial"," 92251 "
"70939","Burke"," 30805 "
"70940","Santa Cruz"," 85645 "
"70941","Navajo"," 85937 "
"70942","Pima"," 85629 "
"70943","Maricopa"," 85016 "
"70944","El Dorado"," 95672 "
"70945","Mohave"," 86426 "
"70946","Kenai Peninsula"," 99639 "
"70947","Contra Costa"," 94523 "
"70948","Butte"," 95968 "
"70949","Adams"," 80229 "
"70950","Cochise"," 85638 "
"70951","Coconino"," 86336 "
"70952","Alameda"," 94577 "
"70953","Fairfield"," 06810 "
"70954","District of Columbia"," 20032 "
"70955","Carroll"," 30110 "
"70956","Catoosa"," 30707 "
"70957","Madera"," 93601 "
"70958","Elbert"," 80101 "
"70959","Los Angeles"," 90002 "
"70960","Camden"," 31568 "
"70961","Eagle"," 80426 "
"70962","Cross"," 72347 "
"70963","Custer"," 83251 "
"70964","Lake"," 95426 "
"70965","Crawford"," 72934 "
"70966","Lassen"," 96109 "
"70967","Yuma"," 85352 "
"70968","Bulloch"," 31308 "
"70969","Yavapai"," 86301 "
"70970","Kern"," 93225 "
"70971","Delta"," 81419 "
"70972","Pinal"," 85132 "
"70973","Matanuska Susitna"," 99687 "
"70974","Imperial"," 92257 "
"70975","Burke"," 30815 "
"70976","Santa Cruz"," 85646 "
"70977","Navajo"," 85939 "
"70978","Pima"," 85637 "
"70979","Maricopa"," 85017 "
"70980","El Dorado"," 95682 "
"70981","Mohave"," 86429 "
"70982","Kenai Peninsula"," 99663 "
"70983","Contra Costa"," 94525 "
"70984","Butte"," 95969 "
"70985","Adams"," 80233 "
"70986","Cochise"," 85643 "
"70987","Coconino"," 86337 "
"70988","Alameda"," 94578 "
"70989","Fairfield"," 06811 "
"70990","District of Columbia"," 20036 "
"70991","Charlton"," 31537 "
"70992","Marin"," 94901 "
"70993","El Paso"," 80106 "
"70994","Desha"," 71630 "
"70995","Franklin"," 83228 "
"70996","Carroll"," 30116 "
"70997","Catoosa"," 30736 "
"70998","Madera"," 93604 "
"70999","Elbert"," 80102 "
"71000","Los Angeles"," 90003 "
"71001","Camden"," 31569 "
"71002","Eagle"," 81620 "
"71003","Cross"," 72373 "
"71004","Custer"," 83255 "
"71005","Lake"," 95435 "
"71006","Crawford"," 72935 "
"71007","Lassen"," 96113 "
"71008","Yuma"," 85356 "
"71009","Bulloch"," 31321 "
"71010","Yavapai"," 86303 "
"71011","Kern"," 93226 "
"71012","Delta"," 81428 "
"71013","Pinal"," 85137 "
"71014","Matanuska Susitna"," 99688 "
"71015","Imperial"," 92259 "
"71016","Burke"," 30816 "
"71017","Santa Cruz"," 85648 "
"71018","Navajo"," 85942 "
"71019","Pima"," 85641 "
"71020","Maricopa"," 85018 "
"71021","El Dorado"," 95684 "
"71022","Mohave"," 86431 "
"71023","Kenai Peninsula"," 99664 "
"71024","Contra Costa"," 94526 "
"71025","Butte"," 95973 "
"71026","Adams"," 80234 "
"71027","Cochise"," 85650 "
"71028","Alameda"," 94579 "
"71029","Fairfield"," 06812 "
"71030","District of Columbia"," 20037 "
"71031","Charlton"," 31562 "
"71032","Marin"," 94903 "
"71033","El Paso"," 80132 "
"71034","Desha"," 71639 "
"71035","Franklin"," 83232 "
"71036","Carroll"," 30117 "
"71037","Chatham"," 31302 "
"71038","Mariposa"," 93601 "
"71039","Fremont"," 80926 "
"71040","Catoosa"," 30739 "
"71041","Madera"," 93610 "
"71042","Elbert"," 80105 "
"71043","Los Angeles"," 90004 "
"71044","Eagle"," 81621 "
"71045","Cross"," 72396 "
"71046","Custer"," 83278 "
"71047","Lake"," 95443 "
"71048","Crawford"," 72946 "
"71049","Lassen"," 96114 "
"71050","Yuma"," 85364 "
"71051","Yavapai"," 86305 "
"71052","Kern"," 93238 "
"71053","Delta"," 81434 "
"71054","Pinal"," 85138 "
"71055","Matanuska Susitna"," 99694 "
"71056","Imperial"," 92266 "
"71057","Burke"," 30830 "
"71058","Navajo"," 86025 "
"71059","Pima"," 85645 "
"71060","Maricopa"," 85019 "
"71061","El Dorado"," 95709 "
"71062","Mohave"," 86432 "
"71063","Kenai Peninsula"," 99669 "
"71064","Contra Costa"," 94528 "
"71065","Butte"," 95978 "
"71066","Adams"," 80241 "
"71067","Alameda"," 94580 "
"71068","Fairfield"," 06820 "
"71069","Chattahoochee"," 31805 "
"71070","Mendocino"," 95410 "
"71071","Garfield"," 81601 "
"71072","Faulkner"," 72032 "
"71073","Gem"," 83616 "
"71074","Marin"," 94904 "
"71075","El Paso"," 80133 "
"71076","Desha"," 71654 "
"71077","Franklin"," 83263 "
"71078","Carroll"," 30170 "
"71079","Chatham"," 31322 "
"71080","Mariposa"," 93623 "
"71081","Fremont"," 81212 "
"71082","Catoosa"," 30741 "
"71083","Madera"," 93614 "
"71084","Elbert"," 80106 "
"71085","Los Angeles"," 90005 "
"71086","Eagle"," 81623 "
"71087","Lake"," 95451 "
"71088","Crawford"," 72947 "
"71089","Lassen"," 96119 "
"71090","Yuma"," 85365 "
"71091","Yavapai"," 86314 "
"71092","Kern"," 93240 "
"71093","Pinal"," 85139 "
"71094","Imperial"," 92273 "
"71095","Navajo"," 86029 "
"71096","Pima"," 85653 "
"71097","Maricopa"," 85020 "
"71098","El Dorado"," 95720 "
"71099","Mohave"," 86436 "
"71100","Kenai Peninsula"," 99672 "
"71101","Contra Costa"," 94530 "
"71102","Adams"," 80260 "
"71103","Alameda"," 94586 "
"71104","Fairfield"," 06824 "
"71105","Chattooga"," 30730 "
"71106","Merced"," 93620 "
"71107","Gilpin"," 80403 "
"71108","Mendocino"," 95415 "
"71109","Garfield"," 81623 "
"71110","Faulkner"," 72034 "
"71111","Gem"," 83617 "
"71112","Marin"," 94920 "
"71113","El Paso"," 80808 "
"71114","Carroll"," 30179 "
"71115","Chatham"," 31328 "
"71116","Mariposa"," 93653 "
"71117","Fremont"," 81221 "
"71118","Catoosa"," 30742 "
"71119","Madera"," 93622 "
"71120","Elbert"," 80107 "
"71121","Los Angeles"," 90006 "
"71122","Eagle"," 81631 "
"71123","Lake"," 95453 "
"71124","Crawford"," 72948 "
"71125","Lassen"," 96121 "
"71126","Yuma"," 85367 "
"71127","Yavapai"," 86315 "
"71128","Kern"," 93241 "
"71129","Pinal"," 85140 "
"71130","Imperial"," 92274 "
"71131","Navajo"," 86032 "
"71132","Pima"," 85658 "
"71133","Maricopa"," 85021 "
"71134","El Dorado"," 95721 "
"71135","Mohave"," 86438 "
"71136","Contra Costa"," 94531 "
"71137","Adams"," 80601 "
"71138","Alameda"," 94587 "
"71139","Fairfield"," 06825 "
"71140","Cherokee"," 30004 "
"71141","Chattooga"," 30731 "
"71142","Merced"," 93635 "
"71143","Modoc"," 96006 "
"71144","Gilpin"," 80422 "
"71145","Grand"," 80442 "
"71146","Fulton"," 72513 "
"71147","Idaho"," 83522 "
"71148","Mendocino"," 95417 "
"71149","Garfield"," 81635 "
"71150","Faulkner"," 72039 "
"71151","Gem"," 83629 "
"71152","Marin"," 94924 "
"71153","El Paso"," 80809 "
"71154","Carroll"," 30180 "
"71155","Chatham"," 31401 "
"71156","Mariposa"," 95306 "
"71157","Fremont"," 81222 "
"71158","Catoosa"," 30755 "
"71159","Madera"," 93626 "
"71160","Elbert"," 80116 "
"71161","Los Angeles"," 90007 "
"71162","Eagle"," 81632 "
"71163","Lake"," 95457 "
"71164","Crawford"," 72952 "
"71165","Lassen"," 96128 "
"71166","Yavapai"," 86320 "
"71167","Kern"," 93243 "
"71168","Pinal"," 85142 "
"71169","Imperial"," 92281 "
"71170","Navajo"," 86047 "
"71171","Pima"," 85701 "
"71172","Maricopa"," 85022 "
"71173","El Dorado"," 95726 "
"71174","Mohave"," 86440 "
"71175","Contra Costa"," 94547 "
"71176","Adams"," 80602 "
"71177","Alameda"," 94588 "
"71178","Fairfield"," 06830 "
"71179","Cherokee"," 30028 "
"71180","Chattooga"," 30747 "
"71181","Clarke"," 30601 "
"71182","Mono"," 93512 "
"71183","Gunnison"," 81210 "
"71184","Merced"," 93665 "
"71185","Modoc"," 96015 "
"71186","Gilpin"," 80427 "
"71187","Grand"," 80446 "
"71188","Fulton"," 72520 "
"71189","Idaho"," 83525 "
"71190","Mendocino"," 95420 "
"71191","Garfield"," 81637 "
"71192","Faulkner"," 72047 "
"71193","Gem"," 83657 "
"71194","Marin"," 94925 "
"71195","El Paso"," 80817 "
"71196","Carroll"," 30182 "
"71197","Chatham"," 31404 "
"71198","Mariposa"," 95311 "
"71199","Fremont"," 81223 "
"71200","Madera"," 93636 "
"71201","Elbert"," 80117 "
"71202","Los Angeles"," 90008 "
"71203","Eagle"," 81637 "
"71204","Lake"," 95458 "
"71205","Crawford"," 72956 "
"71206","Lassen"," 96130 "
"71207","Yavapai"," 86322 "
"71208","Kern"," 93249 "
"71209","Pinal"," 85143 "
"71210","Imperial"," 92283 "
"71211","Pima"," 85704 "
"71212","Maricopa"," 85023 "
"71213","El Dorado"," 95735 "
"71214","Mohave"," 86441 "
"71215","Contra Costa"," 94548 "
"71216","Adams"," 80603 "
"71217","Alameda"," 94601 "
"71218","Fairfield"," 06831 "
"71219","Clay"," 39851 "
"71220","Cherokee"," 30040 "
"71221","Monterey"," 93426 "
"71222","Hinsdale"," 81130 "
"71223","Grant"," 72015 "
"71224","Jerome"," 83301 "
"71225","Chattooga"," 30753 "
"71226","Clarke"," 30605 "
"71227","Mono"," 93514 "
"71228","Gunnison"," 81220 "
"71229","Merced"," 95301 "
"71230","Modoc"," 96054 "
"71231","Gilpin"," 80474 "
"71232","Grand"," 80447 "
"71233","Fulton"," 72529 "
"71234","Idaho"," 83526 "
"71235","Mendocino"," 95427 "
"71236","Garfield"," 81647 "
"71237","Faulkner"," 72058 "
"71238","Marin"," 94929 "
"71239","El Paso"," 80819 "
"71240","Carroll"," 30185 "
"71241","Chatham"," 31405 "
"71242","Mariposa"," 95321 "
"71243","Fremont"," 81226 "
"71244","Madera"," 93637 "
"71245","Elbert"," 80138 "
"71246","Los Angeles"," 90010 "
"71247","Eagle"," 81645 "
"71248","Lake"," 95461 "
"71249","Crawford"," 72959 "
"71250","Lassen"," 96132 "
"71251","Yavapai"," 86323 "
"71252","Kern"," 93250 "
"71253","Pinal"," 85145 "
"71254","Pima"," 85705 "
"71255","Maricopa"," 85024 "
"71256","El Dorado"," 95762 "
"71257","Mohave"," 86442 "
"71258","Contra Costa"," 94549 "
"71259","Adams"," 80640 "
"71260","Alameda"," 94602 "
"71261","Fairfield"," 06840 "
"71262","Clayton"," 30215 "
"71263","Clay"," 39854 "
"71264","Cherokee"," 30075 "
"71265","Monterey"," 93450 "
"71266","Hinsdale"," 81147 "
"71267","Grant"," 72065 "
"71268","Napa"," 83616 "
"71269","Jerome"," 83325 "
"71270","Huerfano"," 81040 "
"71271","Clarke"," 30606 "
"71272","Mono"," 93517 "
"71273","Gunnison"," 81224 "
"71274","Merced"," 95312 "
"71275","Modoc"," 96056 "
"71276","Grand"," 80451 "
"71277","Fulton"," 72531 "
"71278","Idaho"," 83530 "
"71279","Mendocino"," 95428 "
"71280","Garfield"," 81650 "
"71281","Faulkner"," 72061 "
"71282","Marin"," 94930 "
"71283","El Paso"," 80829 "
"71284","Chatham"," 31406 "
"71285","Mariposa"," 95325 "
"71286","Fremont"," 81232 "
"71287","Madera"," 93638 "
"71288","Elbert"," 80828 "
"71289","Los Angeles"," 90011 "
"71290","Eagle"," 81649 "
"71291","Lake"," 95464 "
"71292","Lassen"," 96136 "
"71293","Yavapai"," 86324 "
"71294","Kern"," 93252 "
"71295","Pinal"," 85172 "
"71296","Pima"," 85706 "
"71297","Maricopa"," 85027 "
"71298","El Dorado"," 96142 "
"71299","Mohave"," 86444 "
"71300","Contra Costa"," 94553 "
"71301","Adams"," 80642 "
"71302","Alameda"," 94603 "
"71303","Fairfield"," 06850 "
"71304","Clayton"," 30228 "
"71305","Clinch"," 31623 "
"71306","Nevada"," 95602 "
"71307","Jackson"," 80430 "
"71308","Hempstead"," 71801 "
"71309","Latah"," 83535 "
"71310","Clay"," 39867 "
"71311","Cherokee"," 30101 "
"71312","Monterey"," 93451 "
"71313","Hinsdale"," 81235 "
"71314","Grant"," 72084 "
"71315","Napa"," 94503 "
"71316","Jerome"," 83335 "
"71317","Huerfano"," 81055 "
"71318","Clarke"," 30607 "
"71319","Mono"," 93529 "
"71320","Gunnison"," 81225 "
"71321","Merced"," 95315 "
"71322","Modoc"," 96101 "
"71323","Grand"," 80459 "
"71324","Fulton"," 72538 "
"71325","Idaho"," 83536 "
"71326","Mendocino"," 95429 "
"71327","Garfield"," 81652 "
"71328","Faulkner"," 72076 "
"71329","Marin"," 94933 "
"71330","El Paso"," 80831 "
"71331","Chatham"," 31407 "
"71332","Mariposa"," 95329 "
"71333","Fremont"," 81233 "
"71334","Madera"," 93643 "
"71335","Elbert"," 80830 "
"71336","Los Angeles"," 90012 "
"71337","Eagle"," 81655 "
"71338","Lake"," 95467 "
"71339","Lassen"," 96137 "
"71340","Yavapai"," 86325 "
"71341","Kern"," 93255 "
"71342","Pinal"," 85173 "
"71343","Pima"," 85710 "
"71344","Maricopa"," 85028 "
"71345","El Dorado"," 96150 "
"71346","Mohave"," 86445 "
"71347","Contra Costa"," 94556 "
"71348","Adams"," 80643 "
"71349","Alameda"," 94605 "
"71350","Fairfield"," 06851 "
"71351","Clayton"," 30236 "
"71352","Clinch"," 31634 "
"71353","Nevada"," 95728 "
"71354","Jackson"," 80480 "
"71355","Hempstead"," 71847 "
"71356","Latah"," 83537 "
"71357","Cobb"," 30008 "
"71358","Orange"," 90620 "
"71359","Jefferson"," 80002 "
"71360","Cherokee"," 30102 "
"71361","Monterey"," 93901 "
"71362","Grant"," 72128 "
"71363","Napa"," 94508 "
"71364","Jerome"," 83338 "
"71365","Huerfano"," 81069 "
"71366","Clarke"," 30622 "
"71367","Mono"," 93541 "
"71368","Gunnison"," 81230 "
"71369","Merced"," 95317 "
"71370","Modoc"," 96104 "
"71371","Grand"," 80468 "
"71372","Fulton"," 72539 "
"71373","Idaho"," 83539 "
"71374","Mendocino"," 95432 "
"71375","Faulkner"," 72106 "
"71376","Marin"," 94937 "
"71377","El Paso"," 80832 "
"71378","Chatham"," 31408 "
"71379","Mariposa"," 95338 "
"71380","Fremont"," 81240 "
"71381","Madera"," 93644 "
"71382","Elbert"," 80831 "
"71383","Los Angeles"," 90013 "
"71384","Eagle"," 81657 "
"71385","Lake"," 95469 "
"71386","Yavapai"," 86326 "
"71387","Kern"," 93263 "
"71388","Pinal"," 85192 "
"71389","Pima"," 85711 "
"71390","Maricopa"," 85029 "
"71391","Contra Costa"," 94561 "
"71392","Adams"," 80701 "
"71393","Alameda"," 94606 "
"71394","Fairfield"," 06853 "
"71395","Clayton"," 30238 "
"71396","Coffee"," 31512 "
"71397","Placer"," 95602 "
"71398","Kit Carson"," 80805 "
"71399","Howard"," 71833 "
"71400","Lewis"," 83523 "
"71401","Nevada"," 95945 "
"71402","Hempstead"," 71852 "
"71403","Latah"," 83823 "
"71404","Cobb"," 30060 "
"71405","Orange"," 90621 "
"71406","Jefferson"," 80003 "
"71407","Cherokee"," 30107 "
"71408","Monterey"," 93905 "
"71409","Grant"," 72150 "
"71410","Napa"," 94515 "
"71411","Huerfano"," 81089 "
"71412","Clarke"," 30646 "
"71413","Mono"," 93546 "
"71414","Gunnison"," 81237 "
"71415","Merced"," 95322 "
"71416","Modoc"," 96108 "
"71417","Grand"," 80478 "
"71418","Fulton"," 72542 "
"71419","Idaho"," 83542 "
"71420","Mendocino"," 95437 "
"71421","Faulkner"," 72111 "
"71422","Marin"," 94939 "
"71423","El Paso"," 80833 "
"71424","Chatham"," 31410 "
"71425","Mariposa"," 95345 "
"71426","Fremont"," 81244 "
"71427","Madera"," 93645 "
"71428","Elbert"," 80832 "
"71429","Los Angeles"," 90014 "
"71430","Lake"," 95485 "
"71431","Yavapai"," 86327 "
"71432","Kern"," 93268 "
"71433","Pinal"," 85193 "
"71434","Pima"," 85712 "
"71435","Maricopa"," 85031 "
"71436","Contra Costa"," 94563 "
"71437","Alameda"," 94607 "
"71438","Fairfield"," 06854 "
"71439","Clayton"," 30250 "
"71440","Coffee"," 31519 "
"71441","Placer"," 95603 "
"71442","Kit Carson"," 80807 "
"71443","Howard"," 71851 "
"71444","Lewis"," 83536 "
"71445","Colquitt"," 31637 "
"71446","Plumas"," 95923 "
"71447","Nevada"," 95946 "
"71448","Lake"," 80461 "
"71449","Hempstead"," 71859 "
"71450","Latah"," 83832 "
"71451","Cobb"," 30062 "
"71452","Orange"," 90623 "
"71453","Jefferson"," 80004 "
"71454","Cherokee"," 30114 "
"71455","Monterey"," 93906 "
"71456","Napa"," 94558 "
"71457","Clarke"," 30683 "
"71458","Mono"," 96107 "
"71459","Gunnison"," 81241 "
"71460","Merced"," 95324 "
"71461","Modoc"," 96112 "
"71462","Grand"," 80482 "
"71463","Fulton"," 72554 "
"71464","Idaho"," 83547 "
"71465","Mendocino"," 95445 "
"71466","Faulkner"," 72120 "
"71467","Marin"," 94940 "
"71468","El Paso"," 80863 "
"71469","Chatham"," 31411 "
"71470","Mariposa"," 95389 "
"71471","Madera"," 93653 "
"71472","Elbert"," 80835 "
"71473","Los Angeles"," 90015 "
"71474","Lake"," 95493 "
"71475","Yavapai"," 86329 "
"71476","Kern"," 93280 "
"71477","Pinal"," 85194 "
"71478","Pima"," 85713 "
"71479","Maricopa"," 85032 "
"71480","Contra Costa"," 94564 "
"71481","Alameda"," 94608 "
"71482","Fairfield"," 06855 "
"71483","Clayton"," 30260 "
"71484","Columbia"," 30802 "
"71485","Coffee"," 31533 "
"71486","Riverside"," 91752 "
"71487","La Plata"," 81122 "
"71488","Izard"," 72512 "
"71489","Madison"," 83434 "
"71490","Placer"," 95626 "
"71491","Kit Carson"," 80815 "
"71492","Howard"," 71852 "
"71493","Lewis"," 83543 "
"71494","Colquitt"," 31738 "
"71495","Plumas"," 95934 "
"71496","Nevada"," 95949 "
"71497","Lake"," 81251 "
"71498","Hempstead"," 71862 "
"71499","Latah"," 83834 "
"71500","Cobb"," 30064 "
"71501","Orange"," 90630 "
"71502","Jefferson"," 80005 "
"71503","Cherokee"," 30115 "
"71504","Monterey"," 93907 "
"71505","Napa"," 94559 "
"71506","Mono"," 96133 "
"71507","Gunnison"," 81243 "
"71508","Merced"," 95333 "
"71509","Modoc"," 96116 "
"71510","Fulton"," 72576 "
"71511","Idaho"," 83549 "
"71512","Mendocino"," 95449 "
"71513","Faulkner"," 72131 "
"71514","Marin"," 94941 "
"71515","El Paso"," 80864 "
"71516","Chatham"," 31415 "
"71517","Madera"," 93669 "
"71518","Los Angeles"," 90016 "
"71519","Yavapai"," 86331 "
"71520","Kern"," 93283 "
"71521","Pinal"," 85212 "
"71522","Pima"," 85714 "
"71523","Maricopa"," 85033 "
"71524","Contra Costa"," 94565 "
"71525","Alameda"," 94609 "
"71526","Fairfield"," 06870 "
"71527","Clayton"," 30273 "
"71528","Columbia"," 30809 "
"71529","Cook"," 31620 "
"71530","Sacramento"," 94571 "
"71531","Larimer"," 80512 "
"71532","Coffee"," 31535 "
"71533","Riverside"," 92028 "
"71534","La Plata"," 81137 "
"71535","Izard"," 72517 "
"71536","Madison"," 83436 "
"71537","Placer"," 95631 "
"71538","Kit Carson"," 80836 "
"71539","Lewis"," 83555 "
"71540","Colquitt"," 31765 "
"71541","Plumas"," 95947 "
"71542","Nevada"," 95959 "
"71543","Latah"," 83843 "
"71544","Cobb"," 30066 "
"71545","Orange"," 90631 "
"71546","Jefferson"," 80007 "
"71547","Cherokee"," 30183 "
"71548","Monterey"," 93908 "
"71549","Napa"," 94567 "
"71550","Gunnison"," 81434 "
"71551","Merced"," 95334 "
"71552","Modoc"," 96134 "
"71553","Fulton"," 72578 "
"71554","Idaho"," 83552 "
"71555","Mendocino"," 95454 "
"71556","Faulkner"," 72173 "
"71557","Marin"," 94945 "
"71558","El Paso"," 80903 "
"71559","Chatham"," 31419 "
"71560","Madera"," 93720 "
"71561","Los Angeles"," 90017 "
"71562","Yavapai"," 86332 "
"71563","Kern"," 93285 "
"71564","Pinal"," 85539 "
"71565","Pima"," 85715 "
"71566","Maricopa"," 85034 "
"71567","Contra Costa"," 94572 "
"71568","Alameda"," 94610 "
"71569","Fairfield"," 06877 "
"71570","Clayton"," 30274 "
"71571","Coweta"," 30220 "
"71572","San Benito"," 95004 "
"71573","Columbia"," 30813 "
"71574","Cook"," 31632 "
"71575","Sacramento"," 95608 "
"71576","Larimer"," 80513 "
"71577","Las Animas"," 81020 "
"71578","Jefferson"," 71601 "
"71579","Nez Perce"," 83501 "
"71580","Coffee"," 31554 "
"71581","Riverside"," 92201 "
"71582","La Plata"," 81301 "
"71583","Izard"," 72519 "
"71584","Madison"," 83440 "
"71585","Placer"," 95648 "
"71586","Kit Carson"," 80861 "
"71587","Colquitt"," 31768 "
"71588","Plumas"," 95956 "
"71589","Nevada"," 95960 "
"71590","Latah"," 83855 "
"71591","Cobb"," 30067 "
"71592","Orange"," 90633 "
"71593","Jefferson"," 80020 "
"71594","Cherokee"," 30184 "
"71595","Monterey"," 93920 "
"71596","Napa"," 94574 "
"71597","Gunnison"," 81623 "
"71598","Merced"," 95340 "
"71599","Fulton"," 72583 "
"71600","Idaho"," 83554 "
"71601","Mendocino"," 95456 "
"71602","Faulkner"," 72181 "
"71603","Marin"," 94946 "
"71604","El Paso"," 80904 "
"71605","Chatham"," 31421 "
"71606","Los Angeles"," 90018 "
"71607","Yavapai"," 86333 "
"71608","Kern"," 93301 "
"71609","Pinal"," 85618 "
"71610","Pima"," 85716 "
"71611","Maricopa"," 85035 "
"71612","Contra Costa"," 94582 "
"71613","Alameda"," 94611 "
"71614","Fairfield"," 06878 "
"71615","Clayton"," 30281 "
"71616","Coweta"," 30230 "
"71617","San Benito"," 95023 "
"71618","Columbia"," 30814 "
"71619","Crawford"," 31008 "
"71620","San Bernardino"," 91701 "
"71621","Lincoln"," 80804 "
"71622","Cook"," 31637 "
"71623","Sacramento"," 95610 "
"71624","Larimer"," 80515 "
"71625","Las Animas"," 81024 "
"71626","Jefferson"," 71602 "
"71627","Nez Perce"," 83524 "
"71628","Coffee"," 31567 "
"71629","Riverside"," 92203 "
"71630","La Plata"," 81303 "
"71631","Izard"," 72528 "
"71632","Madison"," 83445 "
"71633","Placer"," 95650 "
"71634","Colquitt"," 31771 "
"71635","Plumas"," 95971 "
"71636","Nevada"," 95975 "
"71637","Latah"," 83857 "
"71638","Cobb"," 30068 "
"71639","Orange"," 90638 "
"71640","Jefferson"," 80021 "
"71641","Cherokee"," 30188 "
"71642","Monterey"," 93921 "
"71643","Napa"," 94599 "
"71644","Merced"," 95341 "
"71645","Idaho"," 83654 "
"71646","Mendocino"," 95459 "
"71647","Marin"," 94947 "
"71648","El Paso"," 80905 "
"71649","Los Angeles"," 90019 "
"71650","Yavapai"," 86334 "
"71651","Kern"," 93304 "
"71652","Pinal"," 85623 "
"71653","Pima"," 85718 "
"71654","Maricopa"," 85037 "
"71655","Contra Costa"," 94583 "
"71656","Alameda"," 94612 "
"71657","Fairfield"," 06880 "
"71658","Clayton"," 30288 "
"71659","Coweta"," 30259 "
"71660","Crisp"," 31015 "
"71661","San Diego"," 91901 "
"71662","Logan"," 80726 "
"71663","Lafayette"," 71826 "
"71664","Owyhee"," 83302 "
"71665","San Benito"," 95043 "
"71666","Columbia"," 30907 "
"71667","Crawford"," 31030 "
"71668","San Bernardino"," 91708 "
"71669","Lincoln"," 80818 "
"71670","Cook"," 31647 "
"71671","Sacramento"," 95615 "
"71672","Larimer"," 80517 "
"71673","Las Animas"," 81059 "
"71674","Jefferson"," 71603 "
"71675","Nez Perce"," 83535 "
"71676","Coffee"," 31650 "
"71677","Riverside"," 92210 "
"71678","La Plata"," 81326 "
"71679","Izard"," 72536 "
"71680","Madison"," 83448 "
"71681","Placer"," 95658 "
"71682","Colquitt"," 31788 "
"71683","Plumas"," 95981 "
"71684","Nevada"," 95977 "
"71685","Latah"," 83871 "
"71686","Cobb"," 30075 "
"71687","Orange"," 90680 "
"71688","Jefferson"," 80033 "
"71689","Cherokee"," 30189 "
"71690","Monterey"," 93923 "
"71691","Napa"," 95476 "
"71692","Merced"," 95348 "
"71693","Idaho"," 83671 "
"71694","Mendocino"," 95460 "
"71695","Marin"," 94949 "
"71696","El Paso"," 80906 "
"71697","Los Angeles"," 90020 "
"71698","Yavapai"," 86335 "
"71699","Kern"," 93305 "
"71700","Pinal"," 85631 "
"71701","Pima"," 85719 "
"71702","Maricopa"," 85040 "
"71703","Contra Costa"," 94588 "
"71704","Alameda"," 94618 "
"71705","Fairfield"," 06883 "
"71706","Clayton"," 30294 "
"71707","Dade"," 30731 "
"71708","San Francisco"," 94102 "
"71709","Mesa"," 81501 "
"71710","Coweta"," 30263 "
"71711","Crisp"," 31712 "
"71712","San Diego"," 91902 "
"71713","Logan"," 80728 "
"71714","Lafayette"," 71845 "
"71715","Owyhee"," 83604 "
"71716","San Benito"," 95045 "
"71717","Columbia"," 30909 "
"71718","Crawford"," 31050 "
"71719","San Bernardino"," 91709 "
"71720","Lincoln"," 80821 "
"71721","Sacramento"," 95621 "
"71722","Larimer"," 80521 "
"71723","Las Animas"," 81082 "
"71724","Jefferson"," 72004 "
"71725","Nez Perce"," 83540 "
"71726","Riverside"," 92211 "
"71727","La Plata"," 81328 "
"71728","Izard"," 72556 "
"71729","Placer"," 95661 "
"71730","Plumas"," 95983 "
"71731","Nevada"," 96161 "
"71732","Latah"," 83872 "
"71733","Cobb"," 30080 "
"71734","Orange"," 90720 "
"71735","Jefferson"," 80123 "
"71736","Monterey"," 93924 "
"71737","Merced"," 95365 "
"71738","Mendocino"," 95463 "
"71739","Marin"," 94952 "
"71740","El Paso"," 80907 "
"71741","Los Angeles"," 90021 "
"71742","Yavapai"," 86336 "
"71743","Kern"," 93306 "
"71744","Pinal"," 85658 "
"71745","Pima"," 85730 "
"71746","Maricopa"," 85041 "
"71747","Contra Costa"," 94595 "
"71748","Alameda"," 94619 "
"71749","Fairfield"," 06890 "
"71750","Clayton"," 30296 "
"71751","Dade"," 30738 "
"71752","San Francisco"," 94103 "
"71753","Mesa"," 81503 "
"71754","Dawson"," 30028 "
"71755","Coweta"," 30265 "
"71756","San Joaquin"," 95202 "
"71757","Mineral"," 81130 "
"71758","Lee"," 72355 "
"71759","Power"," 83211 "
"71760","San Diego"," 91905 "
"71761","Logan"," 80736 "
"71762","Lafayette"," 71860 "
"71763","Owyhee"," 83624 "
"71764","San Benito"," 95075 "
"71765","Crawford"," 31052 "
"71766","San Bernardino"," 91710 "
"71767","Lincoln"," 80828 "
